event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
SSD1697,29/12/14,2014,1,Political violence,Battles,Armed clash,Lith-Twic East Clan Militia (South Sudan),Dinka Ethnic Militia (South Sudan),4,Athoc-Bor Clan Militia (South Sudan),Dinka Ethnic Militia (South Sudan),4,44,,728,Eastern Africa,South Sudan,Eastern Equatoria,Magwi,Nimule,Nimule,3.5863,32.068,1,Radio Tamazuj,National,"On 29 December 2014, 5 were injured in a brawl in Nimule (Eastern Equatoria state) between members of the Ayual sub-section of the Lith Twic East section and the Juet sub-section of the Athoc section of the Bor Dinka. The brawl broke out after several young Juet women were attacked by Ayual youths.",0,,1649110876
BUR3022,27/12/14,2014,1,Political violence,Battles,Armed clash,Rukaramu Communal Militia (Burundi),,4,Gatumba Communal Militia (Burundi),,4,44,,108,Eastern Africa,Burundi,Bujumbura Rural,Mutimbuzi,Rukaramu,Murukaramu,-3.3117,29.2976,1,Radio Publique Africaine,National,4 people were seriously injured in a clash over a land dispute between young people from the Gatumba and Rukaramu areas. Police arrived and fired into the air several times to disperse the two groups who were fighting with machetes.,0,,1567462236
SSD1694,27/12/14,2014,1,Political violence,Battles,Armed clash,Unidentified Communal Militia (South Sudan),,4,Unidentified Communal Militia (South Sudan),,4,44,,728,Eastern Africa,South Sudan,Lakes,Rumbek East,Pacong,Panawach,6.6758,29.8112,1,Sudan Tribune,International,Communal violence was reported in Panawac. Police have also deserted in the Panawac area.,0,,1617057652
SSD1692,27/12/14,2014,1,Political violence,Battles,Armed clash,Athoi-Gony-Agar Sub-Clan Militia (South Sudan),Dinka Ethnic Militia (South Sudan),4,Thuyic-Agar Sub-Clan Militia (South Sudan),,4,44,,728,Eastern Africa,South Sudan,Lakes,Rumbek East,Paloc,Malek,6.8066,30.0997,1,Gurtong Trust; Sudan Tribune,International,"At least 35 people were killed (estimates have been as high as 53) in communal violence between the Gony and Thuyiic clans in Rumbek East county in the areas of Pacong, Panawac and Malek. Police have deserted these areas fearing attacks by armed pastoralists. 156 others have been confirmed wounded, including 4 SPLA soldiers. Kok-Keer and Kok-Awac were also said to have been among the dead and wounded.",17,,1676933810
SSD1693,27/12/14,2014,1,Political violence,Battles,Armed clash,Athoi-Gony-Agar Sub-Clan Militia (South Sudan),Dinka Ethnic Militia (South Sudan),4,Thuyic-Agar Sub-Clan Militia (South Sudan),,4,44,,728,Eastern Africa,South Sudan,Lakes,Rumbek East,Pacong,Pacong,6.6757,29.8111,1,Gurtong Trust; Sudan Tribune,International,"At least 35 people were killed (estimates have been as high as 53) in communal violence between the Gony and Thuyiic clans in Rumbek East county in the areas of Pacong, Panawac and Malek. Police have deserted these areas fearing attacks by armed pastoralists. 156 others have been confirmed wounded, including 4 SPLA soldiers. Kok-Keer and Kok-Awac were also said to have been among the dead and wounded.",18,,1676933810
CEN2712,25/12/14,2014,1,Political violence,Battles,Armed clash,Anti-Balaka,,3,MISCA: African-led International Support Mission to the Central African Republic (2013-2014),,8,38,,140,Middle Africa,Central African Republic,Sangha-Mbaere,Nola,Nola,Loppo,3.5843,16.0777,1,Radio Ndeke Luka,National,"Clashes between Congolese soldiers of MISCA and Anti-Balaka left two people dead in Loppo village, near Nola. The MISCA soldiers had come to the area to encourage populations to return to their homes following prior clashes in the area.",2,,1622068192
CEN2711,25/12/14,2014,1,Political violence,Battles,Armed clash,Military Forces of the Central African Republic (2014-2016),,1,Anti-Balaka,,3,13,,140,Middle Africa,Central African Republic,Mambere-Kadei,Berberati,Basse-Batouri,Berberati,4.2555,15.7875,2,RCA (Central African Republic),National,Anti-Balaka stabbed a member of FACA to death after he refused to hand over his weapon.,1,,1622068192
CEN2709,23/12/14,2014,1,Political violence,Battles,Armed clash,Anti-Balaka,,3,Fulani Ethnic Militia (Central African Republic),Pastoralists (Central African Republic),4,34,,140,Middle Africa,Central African Republic,Ouaka,Bambari,Bambari,Bambari,5.7648,20.6542,1,Radio Ndeke Luka,National,"Clashes between Anti-Balaka and Peul militia in Bambari over two days. Large numbers of Peuls, Muslims and Selekas reportedly arrived in the town following the clashes, raising fears among populations.",0,,1622068192
CEN2705,22/12/14,2014,1,Political violence,Battles,Armed clash,Anti-Balaka,,3,Seleka Militia,,3,33,,140,Middle Africa,Central African Republic,Ouham,Batangafo,Batangafo,Batangafo,7.301,18.2851,1,UN (unspecified),Other,Two ex-Seleka killed by Anti-Balaka members.,2,,1622068192
CEN2706,22/12/14,2014,1,Political violence,Battles,Armed clash,Anti-Balaka,,3,Fulani Ethnic Militia (Central African Republic),Pastoralists (Central African Republic),4,34,,140,Middle Africa,Central African Republic,Ouaka,Bambari,Bambari,Bambari,5.7648,20.6542,1,Radio Ndeke Luka,National,"Clashes between Anti-Balaka and Peul militia in Bambari over two days. Large numbers of Peuls, Muslims and Selekas reportedly arrived in the town following the clashes, raising fears among populations.",0,,1622068192
CEN2708,22/12/14,2014,1,Political violence,Battles,Armed clash,Anti-Balaka,,3,MINUSCA: United Nations Multidimensional Integrated Stabilization Mission in the Central African Republic (2014-),,8,38,,140,Middle Africa,Central African Republic,Mambere-Kadei,Carnot,Carnot,Carnot,4.94,15.8685,1,RCA (Central African Republic),National,"MINUSCA arrested a member of Anti-Balaka. Displeased by this, other Anti-Balaka members exchanged fire with MINUSCA.",0,,1622068192
CEN2704,21/12/14,2014,1,Political violence,Battles,Armed clash,Anti-Balaka,,3,MINUSCA: United Nations Multidimensional Integrated Stabilization Mission in the Central African Republic (2014-),,8,38,,140,Middle Africa,Central African Republic,Sangha-Mbaere,Nola,Nola,Nola,3.524,16.0449,1,UN (unspecified),Other,MINUSCA and Anti-Balaka clashed in Nola. A peacekeeper and one civilian were slightly injured during the clash and four Anti-Balaka members were apprehended and disarmed.,0,,1622068192
CEN2700,21/12/14,2014,1,Political violence,Battles,Armed clash,Fulani Ethnic Militia (Central African Republic),Pastoralists (Central African Republic),4,Anti-Balaka,,3,34,,140,Middle Africa,Central African Republic,Sangha-Mbaere,Nola,Nola,Nola,3.524,16.0449,1,AFRIK Presse; Radio Ndeke Luka,National-International,"Armed Peuhl clashed with Anti-Balaka in Nola, killing 8 and forcing populations to flee to the bush.",8,,1622068192
SSD1687,21/12/14,2014,2,Political violence,Battles,Armed clash,Pukun Clan Militia (South Sudan),Luo Ethnic Militia (South Sudan),4,Tuba Clan Militia (South Sudan),Luo Ethnic Militia (South Sudan),4,44,,728,Eastern Africa,South Sudan,Western Bahr el Ghazal,Jur River,Kangi,Kangi,8.1479,27.6612,2,Sudan Tribune,International,"Around 21 December 2014 (as reported), at least 3 people were killed during fighting between the Pukun and Tuba sections of the Luo at an unspecified location(s) in Kangi payam in Jur River county (Western Bahr el Ghazal state), with the clashes initiated by the Pukun in revenge for the killing of their Paramount Chief on 19 Dec. Youths from both communities were hunting each other in the forests of the area, causing residents to flee into the bush and neighboring states. Unconfirmed reports say that SPLA deserters were participating in the clashes.",3,,1649703526
SSD1688,21/12/14,2014,1,Political violence,Battles,Armed clash,Thuyic-Agar Sub-Clan Militia (South Sudan),Dinka Ethnic Militia (South Sudan),4,Athoi-Gony-Agar Sub-Clan Militia (South Sudan),Dinka Ethnic Militia (South Sudan),4,44,,728,Eastern Africa,South Sudan,Lakes,Rumbek East,Akot,Akot,6.5495,30.0277,2,Sudan Tribune,International,"On 21 December 2014, at least 2 people were killed during fighting between the Thuyiic and Gony sub-sections of the Athoi section of the Agar Dinka clan at an unspecified location in Rumbek East county (Lakes state; coded to admin2HQ of Akot). The fighting was believed to be a revenge related.",2,,1676926708
CEN2699,20/12/14,2014,1,Political violence,Battles,Armed clash,Anti-Balaka,,3,MINUSCA: United Nations Multidimensional Integrated Stabilization Mission in the Central African Republic (2014-),,8,38,,140,Middle Africa,Central African Republic,Mambere-Kadei,Berberati,Basse-Batouri,Berberati,4.2555,15.7875,1,UN (unspecified),Other,Anti-Balaka elements clashed with MINUSCA troops in Berberati. One Anti-Balaka member and one civilian were killed.,2,,1622068192
CEN2696,20/12/14,2014,1,Political violence,Battles,Armed clash,Anti-Balaka,,3,Seleka Militia,,3,33,,140,Middle Africa,Central African Republic,Ouaka,Bakala,Koudou-Bego,Bakala,6.1932,20.3882,1,Xinhua,International,Clashes between Anti-Balaka and ex-Seleka. Two ex-Seleka killed and 'a large number' of Anti-Balaka fighters killed.,10,,1622068192
CEN2697,20/12/14,2014,1,Political violence,Battles,Armed clash,Anti-Balaka,,3,UPC: Union for Peace in the Central African Republic,,3,33,,140,Middle Africa,Central African Republic,Ouaka,Bambari,Bambari,Bambari,5.7648,20.6542,2,RFI,International,"Clashes occurred between Anti-Balaka and UPC members in Gbotobadia village, 30km from Bambari. There were at least four UPC militiamen killed and four others wounded, one Anti-Balaka fighter killed, and three civilians also died.",8,,1622068192
CEN2694,19/12/14,2014,1,Political violence,Battles,Armed clash,Anti-Balaka,,3,Seleka Militia,Fulani Ethnic Militia (Central African Republic),3,33,,140,Middle Africa,Central African Republic,Ouaka,Bambari,Bambari,Bambari,5.7648,20.6542,1,AFP,International,"Clashes between Anti-Balaka and ex-Seleka and Peul, resulting in at least 12 deaths.",12,,1622068192
CEN2692,18/12/14,2014,1,Political violence,Battles,Armed clash,Anti-Balaka,,3,Muslim Militia (Central African Republic),Seleka Militia,4,34,,140,Middle Africa,Central African Republic,Nana-Grebizi,Mbres,Mbres,Mbres,6.667,19.7999,1,AFP; AP,International,Anti-Balaka counter attack the armed Muslims that threw a grenade and killed a member of the Anti-Balaka. Members of ex-Seleka arrive from a nearby town to join the clashes. The clashes continue between the 16th and 18th November 2014. 28 deaths reported in total.,9,,1622068192
CEN2691,17/12/14,2014,1,Political violence,Battles,Armed clash,Anti-Balaka,,3,Muslim Militia (Central African Republic),Seleka Militia,4,34,,140,Middle Africa,Central African Republic,Nana-Grebizi,Mbres,Mbres,Mbres,6.667,19.7999,1,AFP; AP,International,Anti-Balaka counter attack the armed Muslims that threw a grenade and killed a member of the Anti-Balaka. Members of ex-Seleka arrive from a nearby town to join the clashes. The clashes continue between the 16th and 18th November 2014. 28 deaths reported in total.,9,,1622068192
CEN2689,16/12/14,2014,1,Political violence,Battles,Armed clash,Anti-Balaka,,3,Muslim Militia (Central African Republic),Seleka Militia,4,34,,140,Middle Africa,Central African Republic,Nana-Grebizi,Mbres,Mbres,Mbres,6.667,19.7999,1,AFP; AP,International,Anti-Balaka counter attack the armed Muslims that threw a grenade and killed a member of the Anti-Balaka. Members of ex-Seleka arrive from a nearby town to join the clashes. The clashes continue between the 16th and 18th November 2014. 28 deaths reported in total.,9,,1622068192
SSD1683,16/12/14,2014,1,Political violence,Battles,Armed clash,Military Forces of South Sudan (2011-),,1,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,,2,12,,728,Eastern Africa,South Sudan,Eastern Equatoria,Magwi,Nimule,Nimule,3.5863,32.068,2,Radio Tamazuj; Sudan Tribune,National-International,"The SPLA-IO has said that it defeated reinforcements sent after their attack on the Nimule-Juba roadway, sending it back in 'disarray' towards the capital and destroying at least one Toyota with a heavy machine-gun mounted on the back. However, the deputy spokesman contradicted earlier claims and has denied that the movement carried out the attack.",0,,1649110870
CEN2685,14/12/14,2014,1,Political violence,Battles,Armed clash,Anti-Balaka,,3,Seleka Militia,,3,33,,140,Middle Africa,Central African Republic,Ouham,Batangafo,Batangafo,Batangafo,7.301,18.2851,1,RCA (Central African Republic),National,"Clashes between Anti-Balaka and ex-Seleka from 11th December to 14th December 2014 in villages surrounding Batangafo, including Kambakota, Mbali, Doubabounou, Karagba and Kagomon. This has resulted in six deaths, including the mayor of Mbali and his son.",1,,1622068192
CEN2684,13/12/14,2014,1,Political violence,Battles,Armed clash,Anti-Balaka,,3,Seleka Militia,,3,33,,140,Middle Africa,Central African Republic,Ouham,Batangafo,Batangafo,Batangafo,7.301,18.2851,1,RCA (Central African Republic),National,"Clashes between Anti-Balaka and ex-Seleka from 11th December to 14th December 2014 in villages surrounding Batangafo, including Kambakota, Mbali, Doubabounou, Karagba and Kagomon. This has resulted in six deaths, including the mayor of Mbali and his son.",1,,1622068192
CEN2683,12/12/14,2014,1,Political violence,Battles,Armed clash,Anti-Balaka,,3,Seleka Militia,,3,33,,140,Middle Africa,Central African Republic,Ouham,Batangafo,Batangafo,Batangafo,7.301,18.2851,1,RCA (Central African Republic),National,"Clashes between Anti-Balaka and ex-Seleka from 11th December to 14th December 2014 in villages surrounding Batangafo, including Kambakota, Mbali, Doubabounou, Karagba and Kagomon. This has resulted in six deaths, including the mayor of Mbali and his son.",2,,1622068192
SSD1678,12/12/14,2014,1,Political violence,Battles,Non-state actor overtakes territory,Military Forces of South Sudan (2011-),,1,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,,2,12,,728,Eastern Africa,South Sudan,Jonglei,Fangak,Old Fangak,Old Fangak,9.0675,30.8811,1,South Sudan News Agency; Sudan Tribune,National-International,"The SPLA-IO has said that they have been engaged in fighting with the government, including shelling of their areas, over the past week from Dec.6-12. They also say they were driven out of the county initially by the shelling, but have recaptured Phom el Zeraf on Dec.12. They claim to have killed 78 government soldiers and captured a variety of weapons and vehicles. The government disputes this account and says no fighting has taken place.",11,,1627939367
SSD1677,12/12/14,2014,1,Political violence,Battles,Armed clash,Unidentified Armed Group (South Sudan),,3,Military Forces of South Sudan (2011-),,1,13,,728,Eastern Africa,South Sudan,Upper Nile,Luakpiny/Nasir,Nasir,Nasir,8.6163,33.0663,1,Radio Tamazuj,National,Heavy fighting between armed youth and SPLA-Juba forces was reported near Nassir.,0,,1649110879
SSD1676,12/12/14,2014,1,Political violence,Battles,Armed clash,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,,2,Military Forces of South Sudan (2011-),,1,12,,728,Eastern Africa,South Sudan,Upper Nile,Renk,North Renk,Renk,11.7431,32.8049,2,Radio Tamazuj,National,Clashes between SPLA-Juba and SPLA-IO forces was reported 40 km southeast of Renk.,0,,1649110879
